"","Behavior","Initiator_ID","Recipient_ID","Initiator_Gender","Recipient_Gender","Date_Obs","Init_Age_At_Obs","Recp_Age_At_Obs","Init_House","Recp_House","same_household","y","init_id","recp_id","init_house_id","recp_house_id","init_g","recp_g","init_age_z","recp_age_z"
"7600","(12) Sharing","89","90","M","F",0060-05-27,6.05707762557078,2.89041095890411,"9b","9b",1,12,119,130,14,18,0,1,-0.211648872591672,-1.26480338028206
"7601","(10) Requesting for Sharing","370","89","M","M",0060-05-27,5.05707762557078,6.05707762557078,"107","9b",0,10,103,22,54,18,0,0,-0.667887293460444,0.109841348795058
"7602","(12) Sharing","89","370","M","M",0060-05-27,6.05707762557078,5.05707762557078,"9b","107",0,12,119,87,14,50,0,0,-0.211648872591672,-0.32425698670298
"7603","(4) Leading","370","89","M","M",0060-05-27,5.05707762557078,6.05707762557078,"107","9b",0,4,103,22,54,18,0,0,-0.667887293460444,0.109841348795058
"7605","(7) Requesting for Access","100","370","M","M",0060-05-27,3.89041095890411,5.05707762557078,"9c","107",0,7,61,87,38,50,0,0,-1.20016545114068,-0.32425698670298
"7607","(17) Playful Teasing","431","424","M","M",0060-05-27,11.5570776255708,5.14041095890411,"112","111",0,17,145,147,60,47,0,0,2.29766244218657,-0.288082125411477
"7608","(17) Playful Teasing","431","393","M","M",0060-05-27,11.5570776255708,3.55707762557078,"112","109a",0,17,145,39,60,1,0,0,2.29766244218657,-0.975404489950039
"7609","(6) Physical Aggression","393","424","M","M",0060-05-27,3.55707762557078,5.14041095890411,"109a","111",0,6,155,147,15,47,0,0,-1.3522449247636,-0.288082125411477
"7610","(4) Leading","122","131","M","M",0060-05-27,8.80707762557078,7.97374429223744,"10b","11",0,4,30,37,25,29,0,0,1.04300678479745,0.941863158499632
"7612","(4) Leading","318","336","M","M",0060-05-27,6.64041095890411,7.97374429223744,"103a","104b",0,4,82,90,45,13,0,0,0.0544902062484445,0.941863158499632
"7614","(10) Requesting for Sharing","336","318","M","M",0060-05-27,7.97374429223744,6.64041095890411,"104b","103a",0,10,81,92,7,51,0,0,0.662808100740141,0.36306537783558
"7615","(12) Sharing","318","336","M","M",0060-05-27,6.64041095890411,7.97374429223744,"103a","104b",0,12,82,90,45,13,0,0,0.0544902062484445,0.941863158499632
"7616","(12) Sharing","337","318","M","M",0060-05-27,6.64041095890411,6.64041095890411,"104b","103a",0,12,8,92,7,51,0,0,0.0544902062484445,0.36306537783558
"7617","(4) Leading","46","81","F","F",0060-05-27,10.3904109589041,2.47374429223744,"6","9a",0,4,131,113,62,26,1,1,1.76538428450634,-1.44567768673958
"7619","(17) Playful Teasing","46","81","F","F",0060-05-27,10.3904109589041,2.47374429223744,"6","9a",0,17,131,113,62,26,1,1,1.76538428450634,-1.44567768673958
"7621","(14) Taking Away","46","81","F","F",0060-05-27,10.3904109589041,2.47374429223744,"6","9a",0,14,131,113,62,26,1,1,1.76538428450634,-1.44567768673958
"7622","(1) Comforting","46","81","F","F",0060-05-27,10.3904109589041,2.47374429223744,"6","9a",0,1,131,113,62,26,1,1,1.76538428450634,-1.44567768673958
"7623","(16) Aggressive Teasing","114","7","M","M",0060-05-27,9.05707762557078,4.30707762557078,"10a","1a",0,16,28,83,13,43,0,0,1.15706639001464,-0.64983073832651
"7624","(4) Leading","87","371","M","M",0060-05-29,10.1458904109589,2.72922374429224,"9b","107",0,4,111,103,14,50,0,0,1.65382461584185,-1.33477448184864
"7627","(4) Leading","87","90","M","F",0060-05-29,10.1458904109589,2.8958904109589,"9b","9b",1,4,111,130,14,18,0,1,1.65382461584185,-1.26242475926564
"7629","(10) Requesting for Sharing","18","370","M","M",0060-05-29,3.3958904109589,5.06255707762557,"2","107",0,10,18,87,17,50,0,0,-1.42578472502236,-0.321878365686553
"7631","(10) Requesting for Sharing","6","370","M","M",0060-05-29,5.97922374429224,5.06255707762557,"1a","107",0,10,77,87,37,50,0,0,-0.247168804444698,-0.321878365686553
"7633","(4) Leading","199","200","M","M",0060-05-29,9.81255707762557,6.6458904109589,"18b","18b",1,4,13,28,12,15,0,0,1.50174514221893,0.365443998852008
"7635","(4) Leading","199","201","M","M",0060-05-29,9.81255707762557,3.56255707762557,"18b","18b",1,4,13,19,12,15,0,0,1.50174514221893,-0.973025868933611
"7637","(4) Leading","199","144","M","M",0060-05-29,9.81255707762557,9.06255707762557,"18b","13",0,4,13,46,12,22,0,0,1.50174514221893,1.4145149763056
"7639","(4) Leading","199","145","M","M",0060-05-29,9.81255707762557,6.3958904109589,"18b","13",0,4,13,27,12,22,0,0,1.50174514221893,0.256919414977499
"7641","(17) Playful Teasing","178","498","F","F",0060-05-29,6.31255707762557,7.81255707762557,"17","19c",0,17,55,81,36,49,1,1,-0.0950893308217738,0.871892056933053
"7642","(15) Tattling","498","178","F","F",0060-05-29,7.81255707762557,6.31255707762557,"19c","17",0,15,88,59,49,39,1,1,0.589268300481384,0.220744553685995
"7643","(17) Playful Teasing","498","178","F","F",0060-05-29,7.81255707762557,6.31255707762557,"19c","17",0,17,88,59,49,39,1,1,0.589268300481384,0.220744553685995
"7644","(2) Dominating","499","178","F","F",0060-05-29,2.81255707762557,6.31255707762557,"19c","17",0,2,87,59,49,39,1,1,-1.69192380386248,0.220744553685995
"7646","(4) Leading","404","400","F","F",0060-05-29,4.31255707762557,8.97922374429224,"110a","110a",1,4,91,119,1,46,1,1,-1.00756617255932,1.3783401150141
"7648","(9) Requesting for Help","404","400","F","F",0060-05-29,4.31255707762557,8.97922374429224,"110a","110a",1,9,91,119,1,46,1,1,-1.00756617255932,1.3783401150141
"7650","(3) Helping","273","310","F","F",0060-05-29,7.72922374429224,4.31255707762557,"101","102e",0,3,38,45,28,31,1,1,0.551248432075653,-0.647452117310082
"7651","(4) Leading","310","273","F","F",0060-05-29,4.31255707762557,7.72922374429224,"102e","101",0,4,39,43,29,8,1,1,-1.00756617255932,0.83571719564155
"7653","(4) Leading","273","310","F","F",0060-05-29,7.72922374429224,4.31255707762557,"101","102e",0,4,38,45,28,31,1,1,0.551248432075653,-0.647452117310082
"7655","(2) Dominating","302","310","M","F",0060-05-29,3.97922374429224,4.31255707762557,"102d","102e",0,2,86,45,48,31,0,1,-1.15964564618224,-0.647452117310082
"7657","(4) Leading","204","539","M","F",0060-05-29,10.6458904109589,3.72922374429224,"18c","18c",1,4,23,61,2,4,0,1,1.88194382627624,-0.900676146350604
"7659","(4) Leading","204","206","M","M",0060-05-29,10.6458904109589,5.8958904109589,"18c","18c",1,4,23,5,2,4,0,0,1.88194382627624,0.0398702472284792
"7660","(15) Tattling","204","206","M","M",0060-05-29,10.6458904109589,5.8958904109589,"18c","18c",1,15,23,5,2,4,0,0,1.88194382627624,0.0398702472284792
"7662","(12) Sharing","240","242","F","M",0060-05-29,7.31255707762557,4.8958904109589,"21","21",1,12,116,196,57,41,1,0,0.361149090046998,-0.394228088269559
"7663","(11) Scolding","204","539","M","F",0060-05-29,10.6458904109589,3.72922374429224,"18c","18c",1,11,23,61,2,4,0,1,1.88194382627624,-0.900676146350604
"7664","(2) Dominating","204","539","M","F",0060-05-29,10.6458904109589,3.72922374429224,"18c","18c",1,2,23,61,2,4,0,1,1.88194382627624,-0.900676146350604
"7666","(9) Requesting for Help","193","204","F","M",0060-05-29,6.3958904109589,10.6458904109589,"18a","18c",0,9,73,121,3,4,1,0,-0.0570694624160429,2.10183734084416
"7667","(3) Helping","204","193","M","F",0060-05-29,10.6458904109589,6.3958904109589,"18c","18a",0,3,23,4,2,3,0,1,1.88194382627624,0.256919414977499
"7668","(4) Leading","498","138","F","F",0060-05-29,7.81255707762557,7.1458904109589,"19c","12",0,4,88,30,49,23,1,1,0.589268300481384,0.582493166601028
"7670","(4) Leading","498","172","F","F",0060-05-29,7.81255707762557,8.3958904109589,"19c","16",0,4,88,16,49,12,1,1,0.589268300481384,1.12511608597358
"7672","(4) Leading","172","158","F","F",0060-05-29,8.3958904109589,5.31255707762557,"16","14a",0,4,9,149,8,32,1,1,0.855407379321501,-0.213353781812043
"7674","(10) Requesting for Sharing","49","498","M","F",0060-05-29,6.8958904109589,7.81255707762557,"7","19c",0,10,19,81,18,49,0,1,0.171049748018343,0.871892056933053
"7677","(11) Scolding","172","138","F","F",0060-05-29,8.3958904109589,7.1458904109589,"16","12",0,11,9,30,8,23,1,1,0.855407379321501,0.582493166601028
"7678","(12) Sharing","172","498","F","F",0060-05-29,8.3958904109589,7.81255707762557,"16","19c",0,12,9,81,8,49,1,1,0.855407379321501,0.871892056933053
"7680","(2) Dominating","172","157","F","M",0060-05-29,8.3958904109589,7.8958904109589,"16","14a",0,2,9,47,8,32,1,0,0.855407379321501,0.908066918224557
"7682","(17) Playful Teasing","108","87","M","M",0060-05-29,5.47922374429224,10.1458904109589,"9d","9b",0,17,100,124,53,18,0,0,-0.475288014879084,1.88478817309514
"7683","(4) Leading","32","33","F","F",0060-05-29,7.72922374429224,5.97922374429224,"4a","4a",1,4,59,65,26,40,1,1,0.551248432075653,0.0760451085199823
"7685","(5) Dirty Looks","32","33","F","F",0060-05-29,7.72922374429224,5.97922374429224,"4a","4a",1,5,59,65,26,40,1,1,0.551248432075653,0.0760451085199823
"7686","(10) Requesting for Sharing","100","364","M","M",0060-05-31,3.9013698630137,5.06803652968037,"9c","106",0,10,61,94,38,52,0,0,-1.19516557803527,-0.319499744670125
"7688","(4) Leading","364","100","M","M",0060-05-31,5.06803652968037,3.9013698630137,"106","9c",0,4,149,70,64,44,0,0,-0.662887420355033,-0.82594780275117
"7690","(2) Dominating","125","100","M","M",0060-05-31,3.31803652968037,3.9013698630137,"10b","9c",0,2,156,70,25,44,0,0,-1.46130465687538,-0.82594780275117
"7692","(7) Requesting for Access","371","125","M","M",0060-05-31,2.73470319634703,3.31803652968037,"107","10b",0,7,137,165,54,28,0,0,-1.7274437357155,-1.07917183179169
"7694","(7) Requesting for Access","100","125","M","M",0060-05-31,3.9013698630137,3.31803652968037,"9c","10b",0,7,61,165,38,28,0,0,-1.19516557803527,-1.07917183179169
"7696","(6) Physical Aggression","356","414","F","M",0060-05-31,7.6513698630137,5.23470319634703,"105c","110b",0,6,178,23,11,19,1,0,0.515728500222628,-0.247150022087119
"7697","(11) Scolding","356","414","F","M",0060-05-31,7.6513698630137,5.23470319634703,"105c","110b",0,11,178,23,11,19,1,0,0.515728500222628,-0.247150022087119
"7698","(2) Dominating","414","338","M","F",0060-05-31,5.23470319634703,3.23470319634703,"110b","104b",0,2,67,201,39,13,0,1,-0.586847683543572,-1.1153466930832
"7700","(2) Dominating","414","344","M","F",0060-05-31,5.23470319634703,5.6513698630137,"110b","104c",0,2,67,134,39,61,0,1,-0.586847683543572,-0.0662757156296028
"7702","(6) Physical Aggression","490","568","M","F",0060-05-31,2.56803652968037,1.4013698630137,"117a","117b",0,6,34,208,27,34,0,1,-1.80348347252696,-1.91119364149627
"7703","(11) Scolding","484","490","F","M",0060-05-31,4.4013698630137,2.56803652968037,"117a","117a",1,11,33,40,27,30,1,0,-0.967046367600881,-1.40474558341522
"7704","(3) Helping","484","568","F","F",0060-05-31,4.4013698630137,1.4013698630137,"117a","117b",0,3,33,208,27,34,1,1,-0.967046367600881,-1.91119364149627
"7705","(4) Leading","573","484","F","F",0060-05-31,4.9013698630137,4.4013698630137,"115d","117a",0,4,47,41,34,30,1,1,-0.738927157166495,-0.608898635002151
"7707","(4) Leading","484","573","F","F",0060-05-31,4.4013698630137,4.9013698630137,"117a","115d",0,4,33,50,27,35,1,1,-0.967046367600881,-0.391849467253132
"7709","(17) Playful Teasing","573","484","F","F",0060-05-31,4.9013698630137,4.4013698630137,"115d","117a",0,17,47,41,34,30,1,1,-0.738927157166495,-0.608898635002151
"7710","(7) Requesting for Access","484","573","F","F",0060-05-31,4.4013698630137,4.9013698630137,"117a","115d",0,7,33,50,27,35,1,1,-0.967046367600881,-0.391849467253132
"7712","(10) Requesting for Sharing","370","364","M","M",0060-05-31,5.06803652968037,5.06803652968037,"107","106",0,10,103,94,54,52,0,0,-0.662887420355033,-0.319499744670125
"7714","(4) Leading","89","370","M","M",0060-05-31,6.06803652968037,5.06803652968037,"9b","107",0,4,119,87,14,50,0,0,-0.206648999486261,-0.319499744670125
"7716","(14) Taking Away","364","370","M","M",0060-05-31,5.06803652968037,5.06803652968037,"106","107",0,14,149,87,64,50,0,0,-0.662887420355033,-0.319499744670125
"7717","(2) Dominating","89","370","M","M",0060-05-31,6.06803652968037,5.06803652968037,"9b","107",0,2,119,87,14,50,0,0,-0.206648999486261,-0.319499744670125
"7719","(12) Sharing","470","515","F","F",0060-05-31,7.48470319634703,0.984703196347032,"116a","116c",0,12,84,162,47,65,1,1,0.439688763411166,-2.09206794795378
"7720","(4) Leading","470","515","F","F",0060-05-31,7.48470319634703,0.984703196347032,"116a","116c",0,4,84,162,47,65,1,1,0.439688763411166,-2.09206794795378
"7722","(4) Leading","390","470","F","F",0060-05-31,7.06803652968037,7.48470319634703,"109a","116a",0,4,107,98,15,54,1,1,0.249589421382511,0.729571232783468
"7724","(4) Leading","404","392","F","F",0060-05-31,4.31803652968036,4.81803652968036,"110a","109a",0,4,91,1,1,1,1,1,-1.00506623600661,-0.428024328544635
"7726","(12) Sharing","404","392","F","F",0060-05-31,4.31803652968036,4.81803652968036,"110a","109a",0,12,91,1,1,1,1,1,-1.00506623600661,-0.428024328544635
"7727","(4) Leading","404","394","F","F",0060-05-31,4.31803652968036,2.4013698630137,"110a","109a",0,4,91,161,1,1,1,1,-1.00506623600661,-1.47709530599823
"7728","(11) Scolding","423","404","F","F",0060-05-31,7.1513698630137,4.31803652968036,"111","110a",0,11,108,99,56,46,1,1,0.287609289788242,-0.645073496293655
"7729","(4) Leading","371","404","M","F",0060-05-31,2.73470319634703,4.31803652968036,"107","110a",0,4,137,99,54,46,0,1,-1.7274437357155,-0.645073496293655
"7731","(1) Comforting","97","78","F","F",0060-05-31,8.9013698630137,8.31803652968037,"9c","9a",0,1,62,33,38,26,1,1,1.08602652630859,1.0913198456985
"7732","(4) Leading","97","78","F","F",0060-05-31,8.9013698630137,8.31803652968037,"9c","9a",0,4,62,33,38,26,1,1,1.08602652630859,1.0913198456985
"7734","(4) Leading","46","78","F","F",0060-05-31,10.4013698630137,8.31803652968037,"6","9a",0,4,131,33,62,26,1,1,1.77038415761175,1.0913198456985
"7736","(4) Leading","114","122","M","M",0060-05-31,9.06803652968036,8.81803652968037,"10a","10b",0,4,28,36,13,28,0,0,1.16206626312005,1.30836901344752
"7738","(2) Dominating","6","7","M","M",0060-05-31,5.98470319634703,4.31803652968036,"1a","1a",1,2,77,83,37,43,0,0,-0.244668867891992,-0.645073496293655
"7740","(17) Playful Teasing","493","131","M","M",0060-06-02,8.07351598173516,7.99018264840183,"15b","11",0,17,42,37,31,29,0,0,0.708327778803988,0.948999021548915
"7741","(4) Leading","131","122","M","M",0060-06-02,7.99018264840183,8.82351598173516,"11","10b",0,4,11,36,10,28,0,0,0.670307910398258,1.31074763446395
"7743","(11) Scolding","378","387","M","M",0060-06-02,8.74018264840183,9.57351598173516,"108","109a",0,11,53,91,35,1,0,0,1.01248672604984,1.63632138608748
"7744","(4) Leading","378","379","M","M",0060-06-02,8.74018264840183,1.99018264840183,"108","108",1,4,53,151,35,37,0,0,1.01248672604984,-1.65559099143932
"7745","(15) Tattling","107","370","F","M",0060-06-02,7.90684931506849,5.07351598173516,"9d","107",0,15,139,87,53,50,1,0,0.632288041992527,-0.317121123653697
"7746","(17) Playful Teasing","248","253","F","F",0060-06-02,9.82351598173516,7.40684931506849,"22b","23",0,17,97,108,50,56,1,1,1.50674501532434,0.695774992508393
"7747","(4) Leading","248","249","F","M",0060-06-02,9.82351598173516,1.40684931506849,"22b","22b",1,4,97,197,50,24,1,0,1.50674501532434,-1.90881502047984
"7749","(4) Leading","185","577","M","M",0060-06-02,8.07351598173516,8.40684931506849,"19a","25",0,4,25,128,16,59,0,0,0.708327778803988,1.12987332800643
"7751","(17) Playful Teasing","414","403","M","M",0060-06-02,5.24018264840183,6.99018264840183,"110b","110a",0,17,67,77,39,46,0,0,-0.584347746990866,0.514900686050876
"7752","(2) Dominating","431","414","M","M",0060-06-02,11.5735159817352,5.24018264840183,"112","110b",0,2,145,23,60,19,0,0,2.30516225184469,-0.244771401070691
"7754","(4) Leading","357","414","M","M",0060-06-02,6.24018264840183,5.24018264840183,"105c","110b",0,4,12,23,11,19,0,0,-0.128109326122094,-0.244771401070691
"7756","(6) Physical Aggression","414","328","M","M",0060-06-02,5.24018264840183,3.24018264840183,"110b","104a",0,6,67,179,39,38,0,0,-0.584347746990866,-1.11296807206677
"7757","(4) Leading","484","609","F","F",0060-06-02,4.40684931506849,7.40684931506849,"117a","117a",1,4,33,206,27,30,1,1,-0.964546431048176,0.695774992508393
"7759","(4) Leading","404","349","F","F",0060-06-02,4.32351598173516,4.49018264840183,"110a","104a",0,4,91,181,1,38,1,1,-1.00256629945391,-0.57034515269422
"7760","(11) Scolding","349","404","F","F",0060-06-02,4.49018264840183,4.32351598173516,"104a","110a",0,11,168,99,44,46,1,1,-0.926526562642445,-0.642694875277227
"7761","(11) Scolding","350","404","F","F",0060-06-02,2.24018264840183,4.32351598173516,"104a","110a",0,11,150,99,44,46,1,1,-1.95306300959718,-0.642694875277227
"7762","(2) Dominating","350","404","F","F",0060-06-02,2.24018264840183,4.32351598173516,"104a","110a",0,2,150,99,44,46,1,1,-1.95306300959718,-0.642694875277227
"7764","(4) Leading","97","78","F","F",0060-06-02,8.90684931506849,8.32351598173516,"9c","9a",0,4,62,33,38,26,1,1,1.0885264628613,1.09369846671493
"7766","(15) Tattling","97","124","F","F",0060-06-02,8.90684931506849,7.82351598173516,"9c","10b",0,15,62,42,38,28,1,1,1.0885264628613,0.876649298965909
"7767","(2) Dominating","97","78","F","F",0060-06-02,8.90684931506849,8.32351598173516,"9c","9a",0,2,62,33,38,26,1,1,1.0885264628613,1.09369846671493
"7769","(16) Aggressive Teasing","318","278","M","F",0060-06-02,6.65684931506849,2.07351598173516,"103a","101",0,16,82,176,45,8,0,1,0.0619900159065615,-1.61941613014781
"7770","(16) Aggressive Teasing","364","278","M","F",0060-06-02,5.07351598173516,2.07351598173516,"106","101",0,16,149,176,64,8,0,1,-0.660387483802328,-1.61941613014781
"7771","(16) Aggressive Teasing","277","275","M","F",0060-06-02,2.15684931506849,4.65684931506849,"101","101",1,16,37,11,28,8,0,1,-1.99108287800291,-0.497995430111214
"7772","(17) Playful Teasing","275","414","F","M",0060-06-02,4.65684931506849,5.24018264840183,"101","110b",0,17,43,23,28,19,1,0,-0.850486825830983,-0.244771401070691
"7773","(9) Requesting for Help","357","294","M","M",0060-06-02,6.24018264840183,6.49018264840183,"105c","102c",0,9,12,8,11,5,0,0,-0.128109326122094,0.297851518301857
"7774","(3) Helping","309","357","M","M",0060-06-02,7.57351598173516,6.24018264840183,"102e","105c",0,3,126,12,29,9,0,0,0.480208568369603,0.189326934427347
"7775","(4) Leading","309","294","M","M",0060-06-02,7.57351598173516,6.49018264840183,"102e","102c",0,4,126,8,29,5,0,0,0.480208568369603,0.297851518301857
"7776","(17) Playful Teasing","450","100","M","M",0060-06-02,3.90684931506849,3.90684931506849,"115a","9c",0,17,68,70,33,44,0,0,-1.19266564148256,-0.823569181734743
"7777","(11) Scolding","100","125","M","M",0060-06-02,3.90684931506849,3.32351598173516,"9c","10b",0,11,61,165,38,28,0,0,-1.19266564148256,-1.07679321077527
"7778","(3) Helping","100","125","M","M",0060-06-02,3.90684931506849,3.32351598173516,"9c","10b",0,3,61,165,38,28,0,0,-1.19266564148256,-1.07679321077527
"7780","(2) Dominating","100","125","M","M",0060-06-02,3.90684931506849,3.32351598173516,"9c","10b",0,2,61,165,38,28,0,0,-1.19266564148256,-1.07679321077527
